asn,cti,hegemony
10089,0.0,2.08175095574e-08
4004,0.0,1.26020758047e-05
17557,0.0,7.2861425521e-08
33765,0.0,1.53215549953e-10
58299,0.0,4.08890526292e-09
4765,0.0,1.48422652829e-07
2874,0.0,4.77129925774e-05
9038,0.0,2.08190043286e-08
27814,0.0,4.16380086572e-08
25369,0.0,3.63399053388e-10
137187,0.0,4.16375798877e-08
12684,0.0,6.26884074403e-08
4713,0.0,1.37342165358e-09
45899,0.0,5.60372433949e-08
1680,0.0,3.12356634191e-08
11051,0.0,6.57883768097e-06
65411,0.0,2.15354200739e-06
11058,0.0,1.4283243633e-07
8781,0.0,3.12368414994e-08
16637,0.0,7.39000695202e-10
17819,0.0,1.59693050844e-06
58430,0.0,7.78772229789e-09
50710,0.0,7.20676519543e-07
24257,0.0,1.37337333466e-09
7617,0.0,4.16380086572e-08
45430,0.0,2.37037370261e-06
264763,0.0,3.2995890041e-07
20115,0.0,4.30816076662e-07
8657,0.0,3.22041523048e-07
21343,0.0,1.90489530286e-08
28907,0.0,1.90489530286e-08
55039,0.0,1.39526815138e-07
136039,0.0,2.02603891262e-08
9821,0.0,1.37387531736e-09
17408,0.0,1.49098484805e-05
15296,0.0,1.37342165358e-09
49624,0.0,1.11544496098e-09
59318,0.0,4.16350367056e-08
208979,0.0,4.97629016622e-06
53767,0.0,1.10756870839e-09
38056,0.0,9.57194992149e-07
9655,0.0,1.21937756482e-07
204979,0.0,1.08769392892e-09
17709,0.0,1.11041572736e-07
17494,0.0,3.3605734652e-10
29791,0.0,1.48141829225e-06
13999,0.0,2.94512664232e-08
55423,0.0,8.76445437484e-08
36902,0.0,1.37386741238e-09
53087,0.0,4.77261187507e-08
50060,0.0,2.15354200739e-06
32425,0.0,1.37346434955e-09
27781,0.0,2.16560197165e-10
18403,0.0,1.79362589645e-07
44217,0.0,8.66533199134e-07
15739,0.0,4.16375798877e-08
397373,0.0,1.51269849642e-07
30170,0.0,1.02959874995e-05
6774,0.0,1.85594418867e-08
4755,0.0,2.89690908073e-06
33650,0.0,1.32915907183e-07
14935,0.0,1.39717021982e-07
51964,0.0,2.0375403418e-07
3758,0.0,1.32808599837e-06
24955,0.0,1.26866933319e-09
17639,0.0,6.03002531587e-10
4635,0.0,3.6145887707e-07
50629,0.0,2.57274734288e-12
24218,0.0,1.17171562091e-08
16724,0.0,1.37306401072e-09
396998,0.0,1.71735876274e-07
5438,0.0,7.1914308335e-07
3367,0.0,1.37342165358e-09
62904,0.0,1.06376202734e-09
10912,0.0,2.06340455888e-05
29838,0.0,7.98575006072e-06
196925,0.0,3.34215350083e-09
23520,0.0,1.2480058742e-07
9505,0.0,2.76773945507e-07
60068,0.0,1.22621710023e-09
133982,0.0,2.74684330717e-09
206186,0.0,1.37339306374e-09
7843,0.0,1.85590822119e-09
42240,0.0,3.92944474378e-08
50440,0.0,1.12756752655e-07
15497,0.0,3.43511070556e-09
38082,0.0,1.17201151112e-07
49063,0.0,7.22240350058e-08
52965,0.0,4.0314473668e-07
22356,0.0,2.30623295998e-08
6505,0.0,3.30912819583e-07
37474,0.0,1.62935801663e-07
5056,0.0,2.74684330717e-09
41032,0.0,8.66533199134e-07
19133,0.0,1.09321676436e-08
53698,0.0,1.21993659978e-09
33657,0.0,3.37617805346e-07
55352,0.0,6.39999651993e-08
38622,0.0,2.98020988906e-08
33489,0.0,5.1419213319e-08
58601,0.0,1.11805904823e-08
49800,0.0,1.32180388118e-11
9299,0.0,1.13489451095e-07
37076,0.0,1.70550649861e-07
11845,0.0,1.96691310672e-09
133731,0.0,1.24800490473e-06
22773,0.0,1.32911758477e-07
395627,0.0,1.37387531736e-09
34250,0.0,8.21479302231e-08
44356,0.0,1.70550649861e-07
27552,0.0,1.23491666153e-09
3326,0.0,1.90489530286e-08
3327,0.0,1.36192464412e-06
3329,0.0,6.17613935384e-06
38193,0.0,1.04095021643e-08
38195,0.0,7.42204240976e-09
205103,0.0,2.21035931324e-08
40824,0.0,4.46404337367e-08
29467,0.0,3.51496525404e-08
13786,0.0,1.03701261071e-07
201284,0.0,2.25968590714e-06
35415,0.0,2.7884374979e-09
395366,0.0,5.62454322311e-07
21859,0.0,4.28628477986e-06
51375,0.0,5.9656568439e-07
260,0.0,5.15562070238e-08
36352,0.0,1.79000082023e-07
9957,0.0,2.59602199974e-08
25899,0.0,4.54372884604e-10
14745,0.0,1.37882143279e-06
14744,0.0,1.09321676436e-08
37100,0.0,5.35627351693e-07
43100,0.0,3.09442811392e-10
57463,0.0,2.54108326069e-05
9260,0.0,1.04087750744e-08
46887,0.0,7.0482898158e-06
9498,0.0,1.46070874805e-05
197264,0.0,3.51496525404e-08
10075,0.0,1.04095021643e-08
64049,0.0,4.16380086572e-08
27064,0.0,0.00101410792
4804,0.0,4.80514995311e-08
4805,0.0,6.94890773065e-06
134196,0.0,1.93315381444e-06
37282,0.0,2.01173524917e-08
5563,0.0,9.38763695311e-09
7738,0.0,1.57371745219e-07
18200,0.0,1.04095021643e-08
58073,0.0,1.91757432218e-08
42961,0.0,4.16350191149e-08
45671,0.0,7.37785547051e-09
63927,0.0,1.04087547787e-08
22653,0.0,4.70087742657e-08
2609,0.0,7.1914308335e-07
133372,0.0,4.16375798877e-08
9318,0.0,2.67205689683e-07
3462,0.0,9.53144574616e-06
45352,0.0,3.35584418641e-08
12322,0.0,8.99181202857e-08
45356,0.0,1.04095021643e-08
7016,0.0,7.04580817983e-06
395378,0.0,1.12049994204e-08
39386,0.0,5.40584532809e-07
21527,0.0,5.08251375319e-08
43727,0.0,2.34058564675e-08
26337,0.0,1.40904338072e-07
55644,0.0,7.70117723123e-08
15808,0.0,2.80797390248e-08
33667,0.0,5.41660408162e-08
201011,0.0,1.47048831328e-08
36149,0.0,7.39769111917e-08
51225,0.0,1.26261020314e-09
33660,0.0,3.84601511432e-08
56665,0.0,1.11544496098e-09
56704,0.0,5.13377639124e-08
45204,0.0,1.04093949719e-08
4609,0.0,4.16380086572e-08
41750,0.0,1.37311522728e-09
12975,0.0,2.08190043286e-08
14259,0.0,1.65114031701e-07
2686,0.0,1.16692114594e-07
19905,0.0,4.30816076662e-07
12741,0.0,1.13958970385e-07
37662,0.0,1.40953157234e-07
52233,0.0,1.37342165358e-09
4648,0.0,1.1126201034e-08
9848,0.0,5.99943937651e-08
133296,0.0,2.39886481827e-07
6697,0.0,3.97078981021e-08
45489,0.0,4.16373842995e-08
35168,0.0,2.3562848042e-09
20860,0.0,9.82993620919e-08
38740,0.0,1.12506121176e-09
40676,0.0,1.98039836224e-05
60171,0.0,8.61320079978e-09
36086,0.0,9.39065100351e-07
61813,0.0,6.45641030914e-08
11172,0.0,3.25604264138e-08
26769,0.0,1.75620463622e-08
206376,0.0,2.23627224235e-08
6181,0.0,1.42799575022e-06
23033,0.0,3.73060378642e-07
262206,0.0,1.04088822668e-08
2647,0.0,0.000120976745701
27947,0.0,4.16380086572e-08
135814,0.0,4.12026496075e-09
27759,0.0,1.17833774816e-08
131273,0.0,8.16630360345e-07
12180-Internap Network Services Corporatio,0.00035,7.86226477781e-05
27924-Massy Communications Ltd,0.01597,0.00884399614375
2914-NTT America Inc.,0.0008,0.00338765980745
5639-Telecommunication Services of Trinid,0.01169,0.0174751830195
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00053,0.000575685793705
99999-TT,0.0,0.0
27800-Digicel Trinidad and Tobago Ltd.,0.00117,0.00179603483954
1836-green.ch AG,3e-05,6.11639055178e-06
13101-ennit server GmbH,1e-05,2.94515601134e-07
6939-Hurricane Electric Inc.,0.00043,0.0121021253292
52320-GlobeNet Cabos Submarinos Colombia S,1e-05,0.0
12956-Telefonica International Wholesale S,0.00244,0.000934798420257
46650-Columbus Communications Grenada Ltd.,0.00235,0.00179603483954
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00012,0.000212584275083
12129-123.Net Inc.,0.00059,0.000898017419766
2828-MCI Communications Services Inc. d/b,0.00071,0.000859361917266
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00862,0.00279567167481
3491-PCCW Global Inc.,0.0485,0.0970119241097
3320-Deutsche Telekom AG,0.0,6.32232800422e-07
3356-Level 3 Communications Inc.,0.00247,0.0620772878149
42-WoodyNet,6e-05,8.72914153071e-05
58057-TeleMontazh Ltd.,0.00015,0.000218328218184
36086-Telx,3e-05,4.16476693187e-05
2647-Societe Internationale de Telecommun,0.00469,0.00268266784609
1273-Vodafone Group PLC,0.01128,0.00773192289902
24961-myLoc managed IT AG,5e-05,0.000179515515639
27665-Columbus Communications Trinidad Lim,0.09228,0.0855226407672
62-CyrusOne LLC,0.00029,0.00026527052455
33891-Core-Backbone GmbH,4e-05,2.71674913123e-05
6830-Liberty Global Operations B.V.,0.10699,0.0999611394169
37468-Angola Cables,0.0,0.0
35280-ACORUS NETWORKS SAS,1e-05,0.0
35788-Forcepoint Cloud Ltd,1e-05,0.0
3303-Swisscom (Switzerland) Ltd,0.0,0.0
51531-DE-CIX Management GmbH,0.0001,4.44970667916e-05
13030-Init7 (Switzerland) Ltd.,2e-05,1.09495185298e-05
393434-unknown,0.00117,0.00179603483954
209-Qwest Communications Company LLC,0.08569,0.124997734709
701-MCI Communications Services Inc. d/b,0.14934,0.131815991629
206610-Pindo S.a.,0.00347,0.0
1299-Telia Company AB,0.0645,0.285449676083
3257-GTT Communications Inc.,0.0104,0.0309941876416
12182-Internap Network Services Corporatio,0.00018,1.27098395972e-05
7922-Comcast Cable Communications LLC,4e-05,0.0
33576-ASN-Digicel,0.04064,0.0305275239406
5511-Orange S.A.,0.00576,0.0102096147627
264811-AIR LINK COMMUNICATIONS,0.00017,0.0
174-Cogent Communications,0.00827,0.0200349144598
63351-Southern Caribbean Fiber,0.0207,0.0195907804668
1916-AssociaÃ§Ã£o Rede Nacional de En,0.0,0.0
23520-Columbus Networks USA Inc.,0.56813,0.616040868899
6461-Zayo Bandwidth,0.0141,0.0163255638851
9121,0.0,1.8833340828e-06
4004,0.0,0.000279451917471
29208,0.0,2.40655489587e-05
40824,0.0,9.89904758371e-07
5583,0.0,0.000625401769601
5580,0.0,4.4248771234e-09
12400,0.0,4.90626987074e-07
4862,0.0,0.00107858588125
286,0.0,1.44432084563e-06
55039,0.0,3.09401694079e-06
10282,0.0,0.000349619523768
260,0.0,7.683577354e-07
36352,0.0,3.96933941074e-06
61102,0.0,9.92334852686e-07
43578,0.0,4.96132689123e-07
25899,0.0,1.00757506793e-08
51375,0.0,1.32288860171e-05
14745,0.0,1.68069264164e-05
6853,0.0,0.00100932099499
395378,0.0,2.4847165037e-07
702,0.0,7.81609156772e-05
9498,0.0,1.46951983433e-05
30282,0.0,1.44460038464e-05
17494,0.0,7.45209529925e-09
4805,0.0,0.000154092517752
37662,0.0,1.73948395852e-06
4809,0.0,5.49625658239e-09
34984,0.0,6.59908475341e-07
13789,0.0,0.000176109617676
30844,0.0,7.72188247803e-05
397373,0.0,3.35441955699e-06
54540,0.0,1.5924541503e-06
3741,0.0,1.31453896434e-05
11432,0.0,9.51336228433e-05
16713,0.0,7.29735539463e-09
4755,0.0,1.7666252377e-05
6505,0.0,7.33801505252e-06
14935,0.0,3.09823479094e-06
7545,0.0,4.30930501084e-06
3758,0.0,7.80228855531e-06
1221,0.0,1.20387687207e-05
4637,0.0,3.20805895802e-05
46786,0.0,2.73669771526e-08
58073,0.0,4.25223454873e-07
48910,0.0,1.33775134681e-05
39386,0.0,2.71702148382e-06
57187,0.0,1.85111474483e-06
394094,0.0,9.92334852686e-07
27008,0.0,2.35137836005e-07
26337,0.0,4.83125474047e-07
62904,0.0,2.35889977874e-08
15802,0.0,1.85111474483e-06
36024,0.0,3.60481630954e-09
45396,0.0,7.09268860712e-08
4657,0.0,0.000555505377415
29791,0.0,9.24275385365e-05
37271,0.0,5.66451462935e-06
55410,0.0,1.4782266945e-05
36937,0.0,2.16831984031e-05
16735,0.0,8.55968502945e-05
40676,0.0,1.48839982347e-06
15570,0.0,4.00794456531e-05
58453,0.0,0.000138048308062
37474,0.0,7.22622572738e-06
45352,0.0,7.44160809028e-07
11403,0.0,2.35889977874e-08
206376,0.0,4.95894942861e-07
42926,0.0,1.00367504165e-08
7473,0.0,4.74487549226e-05
7474,0.0,1.47977346141e-05
2874,0.0,0.0010580389668
9116,0.0,4.90626987074e-07
38622,0.0,6.60863639348e-07
15412,0.0,3.02185699673e-07
35415,0.0,6.18337976704e-08
23352,0.0,0.000130743925871
200612,0.0,2.10897055103e-06
20473,0.0,1.14114979806e-06
34549,0.0,6.49880427421e-05
22822,0.0,1.36349401555e-05
58601,0.0,1.71140170959e-08
3549,0.0,6.12652002736e-06
3223,0.0,1.26389480836e-08
1680,0.0,4.84144482325e-07
12180-Internap Network Services Corporatio,0.06801,0.00856057757179
2914-NTT America Inc.,0.01855,0.0133554963036
1221-Telstra Managed Network Services,0.00045,0.0
99999-TV,0.0,0.0
1836-green.ch AG,0.00479,0.000665963780892
36086-Telx,0.01139,0.00453467434592
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.02301,0.0231465643657
4637-Telstra Global - Customer AS Number,0.16571,0.423346421939
3491-PCCW Global Inc.,0.03693,0.0762176534446
3320-Deutsche Telekom AG,0.00067,0.0
3356-Level 3 Communications Inc.,0.09902,0.0606064345747
58057-TeleMontazh Ltd.,0.02855,0.0237719753875
3257-GTT Communications Inc.,0.00723,0.00779339827947
24961-myLoc managed IT AG,0.01006,0.0195459774047
38176-Asia Broadcast Satellite Ltd.,0.10939,0.0977777777777
13030-Init7 (Switzerland) Ltd.,0.00297,0.00118791316469
206610-Pindo S.a.,0.00067,0.0
1299-Telia Company AB,0.02704,0.0421750952258
12182-Internap Network Services Corporatio,0.03429,0.00138387056238
7922-Comcast Cable Communications LLC,0.00569,0.0
5511-Orange S.A.,0.00084,0.0
5666-Harris CapRock Communications Inc.,0.49756,0.44
174-Cogent Communications,0.01651,0.0424692160019
6461-Zayo Bandwidth,0.10485,0.046512423633
38456-Pacific Teleports.,0.24878,0.44
15570,0.0,0.00436392328729
34549,0.0,5.83768838154e-06
30282,0.0,0.00157290729865
48910,0.0,0.00145656811362
6762,0.0,0.00252004581901
209,0.0,0.00201603665521
13789,0.0,0.0191751370102
29208,0.0,0.00262030095005
6939,0.0,0.0310060712718
14745,0.0,0.00182996886263
29791,0.0,0.0100636793058
33891,0.0,0.000412344849723
2914-NTT America Inc.,0.00109,0.000529145444311
60299-Mezhdugorodnyaya Mezhdunarodnaya Tel,0.01781,0.0499593948911
41327-TechInfoTel Ltd.,1e-05,0.0
3216-PJSC "Vimpelcom",0.03684,0.0708311777612
6939-Hurricane Electric Inc.,0.02329,0.131798017892
15412-Reliance Globalcom Limited,4e-05,0.000634337204198
12389-PJSC Rostelecom,0.00586,0.00250650402952
39032-East Telecom,0.18627,0.195773466549
20562-Broadband Hosting B.V,3e-05,1.1271858527e-05
7545-TPG Telecom Limited,2e-05,2.14131058423e-05
2516-KDDI CORPORATION,5e-05,4.38327337421e-07
10429-Telefonica Data S.A.,2e-05,0.0
4657-Singapore Government Network AS,0.00205,0.000771642011471
50107-tcp cloud a.s.,0.00101,0.0319138473112
4230-CLARO S.A.,8e-05,0.0
210222-unknown,0.0,0.0
37468-Angola Cables,2e-05,0.0
8218-Zayo France SAS,4e-05,0.0
8449-"ElCat" Ltd.,0.00791,0.0
1853-ACONET,2e-05,0.0
20764-CJSC RASCOM,0.00942,0.0570707012782
43531-IX Reach Ltd,1e-05,0.0
6777-Amsterdam Internet Exchange B.V.,1e-05,0.0
58453-Level 30 Tower 1,0.00076,0.000191760293318
20485-Closed Joint Stock Company TransTele,0.02139,0.0132281702205
43515-Google Ireland Limited,0.00047,5.29048622207e-05
31172-QFast Telecom B.V.,0.00031,0.000356568950236
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00887,0.00108944560089
3491-PCCW Global Inc.,0.0007,0.00029644192072
4862-Orange Business,0.01052,0.00149824324442
43060-IPLUS LLC,0.00329,0.00311854752581
58057-TeleMontazh Ltd.,0.00033,0.000303275597843
3257-GTT Communications Inc.,0.0052,0.0114839135628
9443-Vocus Communications,0.0,0.0
31203-Sharq Telekom CJSC,0.00066,0.000623709505162
13193-Nerim SAS,1e-05,0.0
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00027,0.000295296795138
21320-GEANT Limited,6e-05,0.0
18881-TELEFÃNICA BRASIL S.A,4e-05,0.0
35168-TNS-Plus LLP,0.03208,0.03254212772
25478-iHome LLC,2e-05,0.0
205103-Telegraph 42 Management GmbH,0.02629,0.0844016192335
4713-NTT Communications Corporation,6e-05,0.0
41095-IPTP LTD,0.00088,0.0
33891-Core-Backbone GmbH,1e-05,0.000489032076972
8758-Iway AG,5e-05,0.0
3267-State Institute of Information Techn,0.00186,0.0
12714-Net By Net Holding LLC,3e-05,0.0
12956-Telefonica International Wholesale S,0.00012,5.47649681397e-05
34718-LLC "TEXNOPROSISTEM",0.15295,0.100734477513
4637-Telstra Global - Customer AS Number,3e-05,9.94335111578e-05
28917-LLC "TRC FIORD",0.00106,0.0
3356-Level 3 Communications Inc.,0.00542,0.0191615502449
2497-Internet Initiative Japan Inc.,0.00012,5.42631599841e-07
286-KPN B.V.,2e-05,0.0
52320-GlobeNet Cabos Submarinos Colombia S,2e-05,0.0
34250-"Uzbektelecom" Joint-Stock Company,0.28019,0.22300359677
4826-Vocus Communications,0.0,5.42221322117e-05
8468-ENTANET International Limited,5e-05,0.0
24961-myLoc managed IT AG,0.00012,0.000249361606943
99999-UZ,0.0,0.0
50245-Serverel Inc.,0.10806,0.0954758849667
6830-Liberty Global Operations B.V.,6e-05,0.00139076985989
32748-Steadfast,0.00062,0.000492807510252
8359-MTS PJSC,0.00016,7.34876267379e-05
43727-KVANT-TELEKOM Closed Joint Stock Com,0.03357,0.146245112596
6661-POST Luxembourg,0.00013,0.0
6461-Zayo Bandwidth,0.00011,0.00116474785905
1299-Telia Company AB,0.00361,0.00464715887177
206610-Pindo S.a.,9e-05,0.0
31500-LLC GLOBALNET,0.00293,0.000205740980465
174-Cogent Communications,0.00896,0.0162701831509
2852-CESNET z.s.p.o.,1e-05,0.0
8193-"Uzbektelekom" Joint Stock Company,0.00296,0.00250526033863
8447-A1 Telekom Austria AG,0.00019,0.0
6453-TATA COMMUNICATIONS (AMERICA) INC,0.0002,0.000754482738309
1836-green.ch AG,6e-05,8.49616241391e-06
29075-Lost Oasis SARL,3e-05,0.0
38880-Micron21 Datacentre Pty Ltd,1e-05,0.0
3549-Level 3 Communications Inc.,0.00013,8.07923576056e-07
35280-ACORUS NETWORKS SAS,1e-05,0.0
35104-JSC "Kaztranscom",0.00229,0.00368357778176
7473-Singapore Telecommunications Ltd,0.00037,5.39812623924e-05
3320-Deutsche Telekom AG,1e-05,1.83018063968e-06
29076-Filanco ltd.,1e-05,0.0
28910-"Uzbektelekom" Joint Stock Company,0.53381,0.68231014303
1273-Vodafone Group PLC,0.00157,0.000251980087056
15570-InterNAP Network Services U.K. Limit,0.00042,5.56735997881e-05
2603-NORDUnet,4e-05,0.0
3303-Swisscom (Switzerland) Ltd,8e-05,0.0
9002-RETN Limited,0.0286,0.0401548277648
24785-Broadband Hosting B.V,0.00012,0.000280789480081
31133-PJSC MegaFon,0.0574,0.130124141092
59689-Keyade SAS,2e-05,0.0
202660-"Uzbektelekom" Joint Stock Company,0.00066,1.04221405245e-05
13030-Init7 (Switzerland) Ltd.,8e-05,1.52183615331e-05
15169-Google LLC,0.002,0.000603638918911
30781-Jaguar Network SAS,8e-05,0.0
5511-Orange S.A.,0.01182,0.0141845958159
8732-OJSC Comcor,4e-05,0.0
202984-Chernyshov Aleksandr Aleksandrovich,3e-05,0.0
8455-Schuberg Philis B.V.,0.00027,0.00025859813901
1916-AssociaÃ§Ã£o Rede Nacional de En,7e-05,0.0
64067,0.0,2.44521853596e-08
3326,0.0,2.28023402834e-06
38195,0.0,4.26112249081e-08
39811,0.0,9.79978542697e-06
5583,0.0,0.000868733767651
198605,0.0,6.0835283335e-09
28907,0.0,2.28275272911e-06
10282,0.0,0.000485649866839
51375,0.0,1.83759953203e-05
14745,0.0,2.33461835544e-05
13335,0.0,1.93212363467e-07
32787,0.0,9.66035351326e-08
209951,0.0,0.000797824087285
6853,0.0,0.00140202870118
9498,0.0,2.82285556514e-05
30282,0.0,2.00666706731e-05
4805,0.0,0.000214047001497
39568,0.0,0.013857521555
6663,0.0,2.40805856427e-06
8966,0.0,5.45024420032e-07
13789,0.0,0.00024463053851
45671,0.0,4.26112249081e-08
37100,0.0,1.50751120577e-05
30844,0.0,3.01197207285e-05
18101,0.0,3.47621153607e-06
8551,0.0,2.08459020272e-05
6697,0.0,5.21813823925e-06
4755,0.0,5.68820931443e-05
6505,0.0,1.01930978989e-05
39392,0.0,0.00160022078392
36937,0.0,3.01197207285e-05
1221,0.0,2.55456684769e-05
3292,0.0,2.44550623343e-07
48910,0.0,1.85824509009e-05
47961,0.0,3.46505280646e-05
39386,0.0,3.77416314625e-06
55644,0.0,4.74438273823e-06
59613,0.0,2.28275272911e-06
39906,0.0,0.0043176358592
7922,0.0,1.39376195196e-06
8100,0.0,2.58850265261e-06
12182,0.0,1.76549977569e-05
12180,0.0,0.000109213232752
42240,0.0,5.21103325547e-06
29208,0.0,3.3428998819e-05
203072,0.0,0.00272484946508
13767,0.0,7.56955891039e-06
29791,0.0,0.000128389345362
133296,0.0,1.04236141961e-05
20860,0.0,6.05582474839e-06
17941,0.0,2.29144976869e-06
4766,0.0,7.78403990301e-07
21343,0.0,2.28275272911e-06
4004,0.0,0.000388181372267
50629,0.0,1.05664348163e-10
50384,0.0,0.00205035106607
58299,0.0,2.36157054693e-08
9957,0.0,9.65309525473e-07
7474,0.0,2.0555253229e-05
2874,0.0,0.00146970191424
209,0.0,3.88581534911e-07
2647,0.0,0.00372644315794
200612,0.0,2.9295310978e-06
34549,0.0,1.20994624854e-06
55410,0.0,3.35946096656e-05
12180-Internap Network Services Corporatio,0.00981,0.000993472789554
20764-CJSC RASCOM,0.00019,0.0
2914-NTT America Inc.,0.00723,0.00626143910887
6777-Amsterdam Internet Exchange B.V.,0.0001,0.0
42-WoodyNet,0.00162,0.00110301100662
1836-green.ch AG,0.00069,7.72864785808e-05
29075-Lost Oasis SARL,0.0001,0.0
6939-Hurricane Electric Inc.,0.00048,0.0148689417469
12956-Telefonica International Wholesale S,0.00029,8.14433042177e-06
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00333,0.00268620682145
99999-VC,0.0,0.0
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00089,0.000128292094166
3491-PCCW Global Inc.,0.06253,0.0724257088131
15576-NTS workspace AG,0.00038,0.0
3356-Level 3 Communications Inc.,0.01559,0.0127050254299
13101-ennit server GmbH,0.00026,3.72148794393e-06
58057-TeleMontazh Ltd.,0.00416,0.00275878706819
52320-GlobeNet Cabos Submarinos Colombia S,0.00029,0.0
2647-Societe Internationale de Telecommun,0.13024,0.0338980889581
3320-Deutsche Telekom AG,0.0001,7.07560216989e-06
8220-COLT Technology Services Group Limit,0.0001,0.0
1273-Vodafone Group PLC,0.01127,0.000663286736457
24961-myLoc managed IT AG,0.00146,0.00226835123377
6830-Liberty Global Operations B.V.,0.09682,0.0568283606862
51531-DE-CIX Management GmbH,0.00269,0.000562263245028
9002-RETN Limited,0.00029,0.0
3267-State Institute of Information Techn,0.00019,0.0
21320-GEANT Limited,0.00019,0.0
6661-POST Luxembourg,0.00019,0.0
13030-Init7 (Switzerland) Ltd.,0.00043,0.000138357700046
206610-Pindo S.a.,0.00354,0.0
1299-Telia Company AB,0.10063,0.225651734918
3257-GTT Communications Inc.,3e-05,0.00582630837526
12182-Internap Network Services Corporatio,0.00494,0.000160601050158
7922-Comcast Cable Communications LLC,0.00082,0.0
5511-Orange S.A.,0.15969,0.129007595386
174-Cogent Communications,0.00287,0.00798029775656
24745-TELEKOM ROMANIA COMMUNICATION S.A,0.0001,0.0
8218-Zayo France SAS,0.00038,0.0
33891-Core-Backbone GmbH,0.00111,0.000342960868559
23520-Columbus Networks USA Inc.,0.65056,0.45389255961
6461-Zayo Bandwidth,0.04127,0.0104236072117
4004,0.0,0.00353114380959
6853,0.0,0.0127537417371
1221,0.0,0.00014437767239
15570,0.0,0.000506442352198
4637,0.0,0.000186031308535
37474,0.0,9.13103136844e-05
30282,0.0,0.000182539155635
48910,0.0,0.000169037751819
5583,0.0,0.00790255299453
4657,0.0,0.00701934483903
39386,0.0,3.43321802189e-05
4862,0.0,0.0136289702077
201011,0.0,2.74690497289e-06
7473,0.0,0.000490562121201
7474,0.0,0.000186983612249
13789,0.0,0.00222531443654
30844,0.0,0.00027398807103
2874,0.0,0.0133693401775
10282,0.0,0.0044177790163
3741,0.0,9.13023692013e-05
4805,0.0,0.00194710719858
6453,0.0,6.77298696818e-05
200612,0.0,2.6648871739e-05
29208,0.0,0.000304091362117
9498,0.0,0.000185606016277
51375,0.0,0.000167159700996
14745,0.0,0.000212371683511
3549,0.0,7.34938494745e-06
6505,0.0,9.27228793488e-05
29791,0.0,0.00116791086457
14813,0.0,0.000274531790087
58453,0.0,0.00174437317464
7545,0.0,5.44522143574e-05
36937,0.0,0.00027398807103
6739-VODAFONE ONO S.A.,1e-05,0.0
2914-NTT America Inc.,0.00091,0.00132916982559
41327-TechInfoTel Ltd.,3e-05,0.0
35228-Telefonica UK Limited,0.0001,4.91643799267e-05
269738-unknown,0.0002,0.000196657519707
20207-Gigared S.A.,5e-05,1.90483887468e-05
3216-PJSC "Vimpelcom",2e-05,0.0
6939-Hurricane Electric Inc.,0.06517,0.13784164932
99999-VE,0.0,0.0
3223-Voxility S.R.L.,0.0002,2.3482044458e-05
61218-FM GROUP WORLD Artur Trawinski Sp.zo,2e-05,2.32769962733e-05
7018-AT&T Services Inc.,0.00056,0.000252791071655
40676-Psychz Networks,0.0001,5.24571397662e-05
6306-TELEFONICA VENEZOLANA C.A.,0.0001,9.83287598534e-05
7908-BT LATAM Venezuela S.A.,0.00037,0.000263969669679
52468-UFINET PANAMA S.A.,8e-05,9.34140752267e-05
20080-Florida International University,0.00203,0.0
22388-Indiana University,0.00011,0.0
198385-AlpineDC SA,0.0,0.0
4230-CLARO S.A.,3e-05,0.0
28513-Uninet S.A. de C.V.,0.0,0.0
59432-GINERNET S.L.,0.00036,8.85998039774e-06
263771-IP NET C.A.,0.00026,0.000191069668598
47869-Netrouting,5e-05,0.000233690931911
7545-TPG Telecom Limited,2e-05,1.37559946639e-06
19429-ETB - Colombia,0.00045,0.00044247941934
2516-KDDI CORPORATION,5e-05,6.91029768535e-08
10429-Telefonica Data S.A.,3e-05,4.16233766952e-08
18678-INTERNEXA S.A. E.S.P,0.0003,0.000389961293983
12389-PJSC Rostelecom,9e-05,0.0
19037-AMX Argentina S.A.,0.0,0.0
19315-Banelco S.A.,0.0,0.0
8053-IFX Networks Venezuela C.A.,0.00334,0.00224707905044
1239-Sprint,0.00018,0.00132918393476
8218-Zayo France SAS,1e-05,0.0
262589-INTERNEXA Brasil Operadora de Teleco,0.01005,0.00724379983384
23520-Columbus Networks USA Inc.,0.32475,0.335254405236
1853-ACONET,2e-05,0.0
20764-CJSC RASCOM,0.0001,0.0
6777-Amsterdam Internet Exchange B.V.,0.0,0.0
264628-The Houses Television C.A. (ConexTEL,0.00164,0.00123269661634
29208-Dial Telecom a.s.,0.0,2.63506646109e-06
21320-GEANT Limited,1e-05,0.0
5580-Hibernia Networks (Netherlands) BV,0.0,7.12873062043e-08
36086-Telx,1e-05,1.36806823056e-05
27893-Universidad de Carabobo,0.00016,0.0
6762-TELECOM ITALIA SPARKLE S.p.A.,0.15623,0.203235811034
3491-PCCW Global Inc.,0.01912,0.0548619791362
